ID_REF,GSM3446059,GSM3446060,GSM3446061,GSM3446062,GSM3446063,GSM3446064,GSM3446065,GSM3446066,GSM3446067,GSM3446068,GSM3446069,GSM3446070
A_22_P00008215,0.061254048,0.24884462,0.074933123,0.059722592,0.184287944,0.433146781,0.050021936,0.04480211,0.06262974,0.041164885,0.047067411,0.06616225
A_22_P00008218,0.054843547,0.222482135,0.066490743,0.052095902,0.290575546,0.382082821,0.042402672,0.066460014,0.05231763,0.034089092,0.039040015,0.054591419
A_22_P00008219,0.898820011,1.355741965,0.941415988,0.911992914,0.927752321,1.026986587,0.839763495,0.799403741,1.087827611,0.711752505,0.650597643,0.880595105
A_22_P00008224,0.051255275,0.208964417,0.062712572,0.049727558,0.151278965,0.361928846,0.039786743,0.035526902,0.049688703,0.078581314,0.036969268,0.084599814
A_22_P00008226,0.338477842,0.294032228,0.238124637,0.208537638,0.217818289,0.508398014,0.31006584,0.265832629,0.491494235,0.187126722,0.168921867,0.096187171
A_22_P00008227,0.068152883,0.282048741,0.083609147,0.066326256,0.201486698,0.48151415,0.051218897,0.04612811,0.063748425,0.040730671,0.046609085,0.065853595
A_22_P00008229,0.067791312,0.274692914,0.082432159,0.06468048,0.202640578,0.470212631,0.049693036,0.044037559,0.061617446,0.04042379,0.046053723,0.064905026
A_22_P00008233,0.059817831,0.242712952,0.073184168,0.056744949,0.178268413,0.419711006,0.046378115,0.04102056,0.057447304,0.037267078,0.04296067,0.060080349
A_22_P00008236,0.058184432,0.228611328,0.176864205,0.061967991,0.1637044,0.392497998,0.042208913,0.03758353,0.052537341,0.033871343,0.0491657,0.076593002
A_22_P00008239,0.834241137,1.264094851,0.926988031,0.828882208,1.595582007,2.435473524,1.002026475,0.829933231,1.284841912,1.293900339,1.408670058,1.455678038
A_22_P00008240,0.309115757,0.426922765,0.222509633,0.207611519,0.188744721,1.058046138,0.366529189,0.211865164,0.41410769,0.278317456,0.336243434,0.393609487
A_22_P00008241,0.118765466,0.209565088,0.073243168,0.22889872,0.178725352,1.076076287,0.086821388,0.084360257,0.077037837,0.069921793,0.097999738,0.212746367
A_22_P00008242,0.060287136,0.244056689,0.073120219,0.056985485,0.178560082,0.419423848,0.047973849,0.042297775,0.058861471,0.03812826,0.043917977,0.060973493
A_22_P00008243,0.069421964,0.285139221,0.153099449,0.147984687,0.45800584,1.630569461,0.057680321,0.050590195,0.151055728,0.057081359,0.089920527,0.17833431
A_22_P00008249,0.066931084,0.273391122,0.080901895,0.063554923,0.197534534,0.459154058,0.053987267,0.047589407,0.172709339,0.042741786,0.049154421,0.068270683
A_22_P00008253,0.051823221,0.211577527,0.063555439,0.050528074,0.153727982,0.366555892,0.040527444,0.036239669,0.050761003,0.033082881,0.037829932,0.053350903
A_22_P00008254,0.059161728,0.237363334,0.071716963,0.056209181,0.175808046,0.411112858,0.044724154,0.039646362,0.055301702,0.036172923,0.041339209,0.057974127
A_22_P00008255,0.072451461,0.299527133,0.089513203,0.071315624,0.2149705,0.516029018,0.052599296,0.046955319,0.065764722,0.042067561,0.048119218,0.067991608
A_22_P00008256,0.05965178,0.23992194,0.072477485,0.056588931,0.17741002,0.414749084,0.045130857,0.039991095,0.055796676,0.036440905,0.041770465,0.058532674
A_22_P00008257,0.066964264,0.279196508,0.082303637,0.064436101,0.252699305,0.466260332,0.048136898,0.043084439,0.060777199,0.039915796,0.04543221,0.064652546
A_22_P00008260,0.064242979,0.264163235,0.131634239,0.061315248,0.240494582,0.546826263,0.052832775,0.065078373,0.065527096,0.042062371,0.077259974,0.127701157
A_22_P00008261,0.069763329,0.286828264,0.177751815,0.072285175,0.206653743,0.471307224,0.126829601,0.091382296,0.07045665,0.059736975,0.196564473,0.33229035
A_22_P00008265,0.071034515,0.295519472,0.088132162,0.069092441,0.212355886,0.502056362,0.052010546,0.046163519,0.064615021,0.042304883,0.048104938,0.068644127
A_22_P00008267,0.051829274,0.212241076,0.063517899,0.058026403,0.152844336,0.366425421,0.039994045,0.03568229,0.049878331,0.03234673,0.037047171,0.05218482
A_22_P00008268,0.06786108,0.268902132,0.081125721,0.840939776,0.198554092,0.495929861,0.055427291,0.049982307,0.08166629,0.045143497,0.05143567,0.071983163
A_22_P00008271,8.230408855,2.717515756,6.687144072,8.276557346,4.254183901,1.94090876,9.556700458,9.760628176,7.216106345,9.471411219,6.717572562,6.317282548
A_22_P00008272,10.24903519,2.495252306,10.62299525,9.800314179,5.586115487,2.716227088,13.77060176,17.17259904,12.51742581,12.59250065,15.05905673,11.76746535
A_22_P00008273,0.063470455,0.257436193,0.077081572,0.061411281,0.190496184,0.869081891,0.052647265,0.047099857,0.065643697,0.043096888,0.049245271,0.094825705
A_22_P00008277,0.052242245,0.214772473,0.064362073,0.051172925,0.155233561,0.370667209,0.040470823,0.03616653,0.050660857,0.03284847,0.037707458,0.053213902
A_22_P00008278,0.073440791,0.39676509,0.114211031,0.069482154,0.554764048,0.421868128,0.054414562,0.06501801,0.176481504,0.039761225,0.090787734,0.147363568
A_22_P00008280,0.062047978,0.252450266,0.160315697,0.091025357,0.305030012,0.441397083,0.053464779,0.045874969,0.063983787,0.041941018,0.047951408,0.115750457
A_22_P00008281,0.075394678,0.26945299,0.081768762,0.064644834,0.200701346,0.469961702,0.100897183,0.048561372,0.086572132,0.044495502,0.050950602,0.071709367
A_22_P00008282,0.096544421,0.275643063,0.162123508,0.103158049,0.342423946,0.549577368,0.048335491,0.042970459,0.060091427,0.038574974,0.044430617,0.062718462
A_22_P00008283,0.0576383,0.233117223,0.070231901,0.0558482,0.171864205,0.404737744,0.045484992,0.040595229,0.056861123,0.037321832,0.042452991,0.059848226
A_22_P00008286,0.065395936,0.270399015,0.079968049,0.063383529,0.192893308,0.460462126,0.049469084,0.043923913,0.061395614,0.03932421,0.045010207,0.063426634
A_22_P00008287,0.061553833,0.526925425,0.115306169,0.100913025,0.272646851,0.436096253,0.050540088,0.045256756,0.19274927,0.041526284,0.102570303,0.129049996
A_22_P00008290,0.070075172,0.28750764,0.135349672,0.085993546,0.207276433,0.585886982,0.056797215,0.050332463,0.070137363,0.084616317,0.052045545,0.072869005
A_22_P00008291,0.061229359,0.378042071,0.075454084,0.058366242,0.183327853,0.670606095,0.049221608,0.043383089,0.061335027,0.039431598,0.045524775,0.063658506
A_22_P00008298,0.060672686,0.246267986,0.074222803,0.057646707,0.180761733,0.424214518,0.046051565,0.040823045,0.085693287,0.037232208,0.042825663,0.071251599
A_22_P00008300,0.063806535,0.258445484,0.077986326,0.062002681,0.192014252,0.450695141,0.052177499,0.046760624,0.065258914,0.042949883,0.04910569,0.068972277
A_22_P00008301,0.625005331,0.842135099,0.848948045,0.794925686,0.470351073,0.616567393,0.491897456,0.559162417,0.605794662,0.418031047,0.694065657,0.683439625
A_22_P00008302,0.112553155,0.253650094,0.112966147,0.106795022,0.618226302,0.596000481,0.241286583,0.125419824,0.276522811,0.175063072,0.282802347,0.194953276
A_22_P00008304,0.113264252,0.726117184,0.093031081,0.079137703,0.476600047,0.652644172,0.189492243,0.096626519,0.166621457,0.132113207,0.068528062,0.409640028
A_22_P00008305,0.052871644,0.216329407,0.065002026,0.08621944,0.471761732,0.374527822,0.064504544,0.037301411,0.064666306,0.372577769,0.039038659,0.084816673
A_22_P00008307,0.179487826,0.539296793,0.189247389,0.125891973,0.302005347,0.463964555,0.050447095,0.102708878,0.116839849,0.108250005,0.150295529,0.257197478
A_22_P00008308,37.25744146,89.43257435,31.79378782,32.35439062,50.39871342,113.1603395,41.59430194,35.82069937,49.95776395,30.99910161,33.90843747,48.87869966
A_22_P00008309,0.506143438,0.281242241,0.093942813,0.311249991,0.356997258,0.47545592,0.227772298,0.155544081,0.199098644,0.287431503,0.081378348,0.067025589
A_22_P00008310,0.065711104,0.272730584,0.213174429,0.149853221,0.227641532,0.466812824,0.059126185,0.104591629,0.182752545,0.077641371,0.118680236,0.062781635
A_22_P00008311,0.758704847,0.277714498,0.528384459,0.880700183,0.35655588,0.987562095,0.406746913,0.57525513,0.271119465,0.771678561,0.34236001,0.402556447
A_22_P00008312,0.05423829,0.223290117,0.142158079,0.063841918,0.593144164,0.383831122,0.065550986,0.036935937,0.05163812,0.033336875,0.038234099,0.053842287
A_22_P00008313,0.175069637,0.300652362,0.169166617,0.071674488,0.326133377,0.518252581,0.052764375,0.06698462,0.066006079,0.139378892,0.102320137,0.216045742
A_22_P00008314,0.058820045,0.381772158,0.124772275,0.060009499,0.174802364,0.409293738,0.162296951,0.137120825,0.089473093,0.036144877,0.054843901,0.058079683
A_22_P00008315,0.059964689,0.240623591,0.072683162,0.056981128,0.178355944,0.416592912,0.045196285,0.082019366,0.055885519,0.036571307,0.05080649,0.058615028
A_22_P00008316,0.068859752,0.277280622,0.084318055,0.066233963,0.207609447,0.481648774,0.053086672,0.046985552,0.065720429,0.042950165,0.048882606,0.069304123
A_22_P00008321,0.110519251,0.287529264,0.086571532,0.068743675,0.206765115,0.493653719,0.053558906,0.258323912,0.067718072,0.063756419,0.068985,0.070571711
A_22_P00008322,0.071703547,0.296374515,0.088859609,0.069586483,0.484345418,0.506518634,0.092170776,0.046692414,0.088735475,0.070125259,0.110057563,0.105967811
A_22_P00008323,0.057802312,0.23312994,0.070183626,0.05468206,0.171043763,0.402450402,0.045230617,0.039973148,0.05562112,0.036137888,0.041567391,0.057893813
A_22_P00008326,0.058981773,0.237568967,0.07164765,0.056795207,0.175639276,0.412831254,0.045865208,0.040815179,0.057145036,0.037502267,0.0425829,0.060011633
A_22_P00008330,0.067594773,0.321422115,0.081755749,0.064457784,0.198556845,0.462987452,0.053740006,0.047535551,0.066084668,0.04260643,0.048856929,0.068296261
A_22_P00008331,0.064621856,0.259605958,0.11953606,0.136082627,0.193107259,0.4485356,0.048194072,0.042658034,0.059597268,0.039081301,0.044480752,0.062560897
A_22_P00008332,0.064507848,0.263854465,0.077965301,0.061343445,0.189362203,0.444256134,0.051092382,0.045141351,0.078817997,0.040500165,0.046421212,0.06472785
A_22_P00008335,0.139473293,0.287737129,0.086959569,0.069080953,0.207434893,0.498665397,0.053310739,0.047979778,0.067545899,0.042855881,0.048959445,0.070315346
A_22_P00008336,0.069926844,0.294043479,0.08606493,0.06775731,0.205750309,0.487504317,0.049938234,0.04470988,0.062901228,0.041499639,0.047005924,0.06701941
A_22_P00008337,0.268834183,0.58247971,0.284693251,0.285143905,0.256270781,0.415044376,0.514804175,0.601978597,0.524939596,0.501676547,0.857252986,0.379298376
A_22_P00008338,0.170812588,0.276476469,0.085619938,0.09005786,0.206760127,0.484009577,0.297160219,0.521582691,0.294159962,0.310068505,0.367204489,0.561811683
A_22_P00008339,0.184661613,0.237489675,0.42824013,0.10577327,0.170164736,0.406997602,0.60893532,1.046536631,0.851553691,0.588605937,0.84618506,0.452399738
A_22_P00008340,0.066937849,0.26944946,0.08173091,0.064414232,0.201261692,0.467733154,0.052000979,0.078362243,0.1006796,0.073513514,0.048056154,0.136365406
A_22_P00008342,0.126368466,0.257278856,0.242009049,0.061677308,0.190965218,1.667052917,0.069049578,0.04674817,0.065215875,0.074655895,0.049066923,0.079250618
A_22_P00008343,0.056072764,0.232219254,0.069464462,0.05534065,0.168436125,0.397070284,0.043362327,0.038694885,0.054224039,0.035052618,0.040451323,0.057167155
A_22_P00008347,0.070573521,0.284536453,0.086281992,0.067738286,0.521370095,0.4935077,0.053355544,0.098085011,0.145048974,0.084648306,0.048909269,0.097083976
A_22_P00008348,0.096741365,0.242211388,0.073103029,0.057666117,0.17984781,0.614462103,0.045863511,0.040665484,0.056816564,0.037245398,0.04235165,0.059567957
A_22_P00008349,0.058480461,0.238673798,0.107668094,0.096919112,0.35967575,0.406788077,0.045648672,0.040415867,0.070017351,0.036339956,0.041615564,0.058124572
A_22_P00008351,0.065543372,0.26497758,0.080066403,0.063545884,0.197215329,0.463509464,0.053756898,0.048209735,0.067164188,0.044218902,0.050598538,0.071049859
A_22_P00008354,0.069504635,0.286041821,0.085153332,0.067506162,0.205016723,0.471839139,0.055506341,0.04967363,0.069438486,0.044469611,0.051175613,0.072829099
A_22_P00008355,0.227685765,0.291388935,0.270575084,0.09694926,0.392177997,2.130916113,0.060249555,0.07703546,0.206563406,0.077234444,0.048057197,0.204996374
A_22_P00008356,0.644100582,0.589318295,0.532462083,0.716801802,0.762010985,0.424350917,0.307467792,0.408060735,0.642156436,0.190310927,0.615565777,0.701474906
A_22_P00008357,0.084358778,0.564060884,0.168779022,0.089112338,0.543510533,0.574411939,0.129369219,0.075146296,0.194174519,0.035465498,0.094839502,0.221448173
A_22_P00008358,0.068487761,0.275558455,0.083942306,0.066085726,0.205660837,0.581376878,0.055780331,0.050162748,0.611460767,0.045772598,0.052590222,0.073913638
A_22_P00008359,0.05201767,0.213465629,0.064044745,0.059839088,0.154623446,0.368884225,0.040495921,0.036209079,0.050725096,0.032951579,0.037793939,0.053331917
A_22_P00008365,0.38958121,1.784122406,0.236749716,0.45105673,1.158436287,2.388105049,0.415256254,0.368854898,0.527314122,0.240830447,0.231394135,0.682774461
A_22_P00008369,0.05971789,0.263206441,0.072873258,0.056540902,0.177778467,0.418425273,0.095233648,0.041419599,0.057876942,0.037513498,0.043260076,0.060292426
A_22_P00008374,0.054370843,0.22347019,0.095211114,0.088704862,0.436818239,0.461732472,0.059851271,0.039586573,0.102212993,0.035136427,0.040380931,0.056986559
A_22_P00008375,0.058952426,0.244594268,0.072680563,0.057883008,0.176576811,0.413391663,0.045622933,0.040589855,0.056796286,0.036715025,0.042310279,0.059926212
A_22_P00008376,0.071627157,0.292123171,0.088916033,0.069304998,0.217115481,0.506469417,0.053688273,0.0473194,0.066153578,0.042957633,0.073341445,0.070052396
A_22_P00008379,0.061415346,0.251377791,0.07546194,0.05854229,0.327835865,0.431134644,0.046248635,0.078907487,0.057837203,0.037613021,0.052282937,0.060947379
A_22_P00008380,0.062887553,0.255703214,0.076481064,0.05951813,0.187160553,0.439527762,0.050785924,0.044678699,0.062345304,0.040304547,0.046500338,0.064447133
A_22_P00008381,0.054679403,0.536289718,0.106864087,0.105432598,0.179164325,0.650548463,0.042928522,0.038332542,0.053690774,0.035176026,0.040046132,0.110272794
A_22_P00008383,0.063547426,0.261933357,0.090926939,0.089059912,0.221303044,0.444366727,0.04873591,0.043224848,0.074699909,0.03873367,0.115666477,0.062263177
A_22_P00008384,0.061053593,0.245091779,0.074731174,0.119791006,0.182017554,0.549668972,0.096977065,0.051647506,0.057755814,0.059057803,0.043023539,0.134997519
A_22_P00008385,0.062932192,0.255993911,0.076081284,0.059557108,0.185558784,0.434589312,0.050384263,0.044391461,0.061645329,0.039902972,0.045875764,0.063656454
A_22_P00008386,0.068867676,0.277103531,0.085488816,0.066570342,0.207176992,0.485160466,0.055049276,0.049521829,0.068662776,0.044908159,0.051900167,0.073513259
A_22_P00008387,0.063708249,0.462923049,0.07750738,0.06126874,0.187013951,0.444754775,0.048979121,0.043432515,0.060541281,0.143602015,0.044516254,0.062525374
A_22_P00008388,0.078723889,0.316799728,0.068868869,0.067020256,0.224400687,0.397139317,0.042888641,0.038146878,0.077617318,0.034344941,0.039370572,0.089081996
A_22_P00008389,0.067622624,0.282743272,0.083134142,0.065175624,0.199207477,0.470727355,0.048464041,0.043395282,0.061205041,0.040247598,0.045752592,0.065150497
A_22_P00008390,0.056306138,0.226130203,0.068288194,0.053439155,0.166579838,0.391851222,0.043212035,0.038307535,0.053343093,0.034801662,0.039858908,0.055771447
A_22_P00008392,0.143902414,0.297373872,0.295432715,0.169241443,0.211196086,0.500004748,0.156483104,0.132287899,0.064297203,0.165305164,0.12113365,0.088132919
A_22_P00008393,1.018921808,1.330306705,0.813724537,0.639484347,1.072075247,1.686177367,1.078684501,1.037080516,1.113658807,1.123512332,1.115074985,1.593798385
A_22_P00008395,0.058154595,0.240362077,0.101936159,0.057059068,0.174584575,0.40947336,0.045888008,0.040860844,0.085199826,0.037076362,0.058347821,0.06039538
A_22_P00008397,0.402526257,1.454335115,0.716041465,0.618069496,1.023259211,1.286464726,0.509504184,0.384170009,0.476260366,0.27902123,0.337046325,0.50809258
A_22_P00008398,0.072618584,0.266253519,0.078980423,0.071966774,0.193107259,0.450189901,0.128764892,0.066903941,0.064540743,0.056832067,0.048037371,0.066606815
A_22_P00008399,0.096441975,0.262346946,0.07485307,0.101697139,0.272041904,0.894445392,0.049361704,0.041017973,0.057812108,0.048849219,0.04316784,0.060843439
A_22_P00008401,0.191530506,0.576920623,0.110452195,0.119834033,0.161411514,1.177707075,0.172177711,0.205931039,0.194145006,0.296443609,0.162898644,0.316247329
A_22_P00008402,0.064463561,0.266813949,0.080088699,0.063881398,0.194225523,0.448505848,0.053092762,0.047614111,0.067470488,0.043095768,0.050231337,0.071158061
A_22_P00008403,0.072463701,0.294950181,0.089297834,0.069863683,0.330123718,0.509650838,0.05396654,0.047577834,0.099280163,0.0433635,0.061916524,0.070253008
A_22_P00008405,0.06323983,0.256628357,0.077157708,0.069676801,0.188451737,0.439725743,0.046942562,0.041676574,0.058379461,0.038158038,0.060981819,0.061506641
A_22_P00008407,0.066559486,0.272128243,0.127565296,0.14442493,0.198694053,0.464848982,0.145282315,0.152852738,0.286908775,0.118474888,0.532519625,0.086909771
A_22_P00008411,0.186490856,0.215206909,0.19478376,0.102328151,0.252205947,0.528795901,0.072287936,0.051229229,0.146300966,0.083676586,0.038760858,0.116490612
A_22_P00008413,0.066881328,0.277670516,0.082528338,0.065559679,0.198995843,0.475570061,0.049370327,0.043916059,0.06147574,0.039301015,0.049021689,0.063673982
A_22_P00008414,0.063590453,0.264861894,0.078546015,0.062495755,0.189562172,0.44424123,0.046995499,0.041767063,0.058395593,0.037568528,0.043306969,0.061245684
A_22_P00008415,0.070473887,0.29110673,0.086676698,0.068791399,0.208376761,0.497088592,0.053461102,0.04769972,0.066879793,0.04261668,0.048713508,0.069222262
A_22_P00008417,0.060038427,0.248814937,0.07397579,0.05870701,0.203190295,0.425990245,0.044984085,0.040016617,0.055995201,0.061122116,0.041317544,0.058238637
A_22_P00008418,0.071802227,0.297822323,0.08815291,0.069335768,0.213603738,0.501148788,0.051767699,0.046066436,0.064596374,0.096229244,0.048222913,0.151937553
A_22_P00008420,0.054989554,0.221054866,0.066681146,0.052636669,0.162598032,0.384278296,0.060410452,0.043436462,0.10718158,0.034357551,0.03912611,0.054998078
A_22_P00008423,0.069251791,0.284849129,0.084851649,0.172020892,0.205278181,0.467087227,0.05616268,0.122411839,0.070193799,0.045060059,0.052093132,0.07379005
A_22_P00008425,0.258007016,0.269019452,0.142306809,0.117876636,0.19523083,0.472065351,0.05401731,0.312237019,0.068255812,0.244881026,0.173127847,0.070351612
